"variable","Mean","CI_low","CI_high","group"
"Inhibitory Expression",1.16495850127014,1.04768879318184,1.28222820935844,"set2"
"LOEUF",0.510607125567598,0.429888862195452,0.591325388939745,"set2"
"Synapse localization",1.21087244668407,0.934158693195226,1.48758620017292,"set2"
